Resume_ID,Resume_Category,Top_Matched_Jobs,Job_IDs,Similarities
618,DevOps Engineer,"['Senior eCommerce Engineer', 'Systems Analyst - Appserver Admin', 'Remote Software Developer (Remote)']","[245, 472, 369]","[0.23779348606666176, 0.18896049258185163, 0.1783440975262031]"
619,DevOps Engineer,"['Web Developer', 'Web Developer', 'Project Manager']","[63, 67, 346]","[0.1035447096874625, 0.10120362883007435, 0.08906778965798638]"
620,DevOps Engineer,"['Senior eCommerce Engineer', 'Remote - Release Project Manager - San Diego, CA or North Carolina', 'Senior Full Stack Software Engineer- Remote']","[245, 349, 374]","[0.24794326080141807, 0.20975450920712352, 0.18335322781885854]"
621,DevOps Engineer,"['Senior eCommerce Engineer', 'Systems Analyst - Appserver Admin', 'Remote Software Developer (Remote)']","[245, 472, 369]","[0.23779348606666176, 0.18896049258185163, 0.1783440975262031]"
622,DevOps Engineer,"['Web Developer', 'Web Developer', 'Project Manager']","[63, 67, 346]","[0.1035447096874625, 0.10120362883007435, 0.08906778965798638]"
623,DevOps Engineer,"['Senior eCommerce Engineer', 'Remote - Release Project Manager - San Diego, CA or North Carolina', 'Senior Full Stack Software Engineer- Remote']","[245, 349, 374]","[0.24794326080141807, 0.20975450920712352, 0.18335322781885854]"
624,DevOps Engineer,"['Senior eCommerce Engineer', 'Systems Analyst - Appserver Admin', 'Remote Software Developer (Remote)']","[245, 472, 369]","[0.23779348606666176, 0.18896049258185163, 0.1783440975262031]"
625,DevOps Engineer,"['Web Developer', 'Web Developer', 'Project Manager']","[63, 67, 346]","[0.1035447096874625, 0.10120362883007435, 0.08906778965798638]"
626,DevOps Engineer,"['Senior eCommerce Engineer', 'Remote - Release Project Manager - San Diego, CA or North Carolina', 'Senior Full Stack Software Engineer- Remote']","[245, 349, 374]","[0.24794326080141807, 0.20975450920712352, 0.18335322781885854]"
627,DevOps Engineer,"['Senior eCommerce Engineer', 'Systems Analyst - Appserver Admin', 'Remote Software Developer (Remote)']","[245, 472, 369]","[0.23779348606666176, 0.18896049258185163, 0.1783440975262031]"
628,DevOps Engineer,"['Web Developer', 'Web Developer', 'Project Manager']","[63, 67, 346]","[0.1035447096874625, 0.10120362883007435, 0.08906778965798638]"
629,DevOps Engineer,"['Senior eCommerce Engineer', 'Remote - Release Project Manager - San Diego, CA or North Carolina', 'Senior Full Stack Software Engineer- Remote']","[245, 349, 374]","[0.24794326080141807, 0.20975450920712352, 0.18335322781885854]"
630,DevOps Engineer,"['Senior eCommerce Engineer', 'Systems Analyst - Appserver Admin', 'Remote Software Developer (Remote)']","[245, 472, 369]","[0.23779348606666176, 0.18896049258185163, 0.1783440975262031]"
631,DevOps Engineer,"['Web Developer', 'Web Developer', 'Project Manager']","[63, 67, 346]","[0.1035447096874625, 0.10120362883007435, 0.08906778965798638]"
632,DevOps Engineer,"['Senior eCommerce Engineer', 'Remote - Release Project Manager - San Diego, CA or North Carolina', 'Senior Full Stack Software Engineer- Remote']","[245, 349, 374]","[0.24794326080141807, 0.20975450920712352, 0.18335322781885854]"
633,DevOps Engineer,"['Senior eCommerce Engineer', 'Systems Analyst - Appserver Admin', 'Remote Software Developer (Remote)']","[245, 472, 369]","[0.23779348606666176, 0.18896049258185163, 0.1783440975262031]"
634,DevOps Engineer,"['Web Developer', 'Web Developer', 'Project Manager']","[63, 67, 346]","[0.1035447096874625, 0.10120362883007435, 0.08906778965798638]"
635,DevOps Engineer,"['Senior eCommerce Engineer', 'Remote - Release Project Manager - San Diego, CA or North Carolina', 'Senior Full Stack Software Engineer- Remote']","[245, 349, 374]","[0.24794326080141807, 0.20975450920712352, 0.18335322781885854]"
636,DevOps Engineer,"['Senior eCommerce Engineer', 'Systems Analyst - Appserver Admin', 'Remote Software Developer (Remote)']","[245, 472, 369]","[0.23779348606666176, 0.18896049258185163, 0.1783440975262031]"
637,DevOps Engineer,"['Web Developer', 'Web Developer', 'Project Manager']","[63, 67, 346]","[0.1035447096874625, 0.10120362883007435, 0.08906778965798638]"
638,DevOps Engineer,"['Senior eCommerce Engineer', 'Remote - Release Project Manager - San Diego, CA or North Carolina', 'Senior Full Stack Software Engineer- Remote']","[245, 349, 374]","[0.24794326080141807, 0.20975450920712352, 0.18335322781885854]"
639,DevOps Engineer,"['Senior eCommerce Engineer', 'Systems Analyst - Appserver Admin', 'Remote Software Developer (Remote)']","[245, 472, 369]","[0.23779348606666176, 0.18896049258185163, 0.1783440975262031]"
640,DevOps Engineer,"['Web Developer', 'Web Developer', 'Project Manager']","[63, 67, 346]","[0.1035447096874625, 0.10120362883007435, 0.08906778965798638]"
641,DevOps Engineer,"['Senior eCommerce Engineer', 'Remote - Release Project Manager - San Diego, CA or North Carolina', 'Senior Full Stack Software Engineer- Remote']","[245, 349, 374]","[0.24794326080141807, 0.20975450920712352, 0.18335322781885854]"
642,DevOps Engineer,"['Senior eCommerce Engineer', 'Systems Analyst - Appserver Admin', 'Remote Software Developer (Remote)']","[245, 472, 369]","[0.23779348606666176, 0.18896049258185163, 0.1783440975262031]"
643,DevOps Engineer,"['Web Developer', 'Web Developer', 'Project Manager']","[63, 67, 346]","[0.1035447096874625, 0.10120362883007435, 0.08906778965798638]"
644,DevOps Engineer,"['Senior eCommerce Engineer', 'Remote - Release Project Manager - San Diego, CA or North Carolina', 'Senior Full Stack Software Engineer- Remote']","[245, 349, 374]","[0.24794326080141807, 0.20975450920712352, 0.18335322781885854]"
645,DevOps Engineer,"['Senior eCommerce Engineer', 'Systems Analyst - Appserver Admin', 'Remote Software Developer (Remote)']","[245, 472, 369]","[0.23779348606666176, 0.18896049258185163, 0.1783440975262031]"
646,DevOps Engineer,"['Web Developer', 'Web Developer', 'Project Manager']","[63, 67, 346]","[0.1035447096874625, 0.10120362883007435, 0.08906778965798638]"
647,DevOps Engineer,"['Senior eCommerce Engineer', 'Remote - Release Project Manager - San Diego, CA or North Carolina', 'Senior Full Stack Software Engineer- Remote']","[245, 349, 374]","[0.24794326080141807, 0.20975450920712352, 0.18335322781885854]"
648,DevOps Engineer,"['Senior eCommerce Engineer', 'Systems Analyst - Appserver Admin', 'Remote Software Developer (Remote)']","[245, 472, 369]","[0.23779348606666176, 0.18896049258185163, 0.1783440975262031]"
649,DevOps Engineer,"['Web Developer', 'Web Developer', 'Project Manager']","[63, 67, 346]","[0.1035447096874625, 0.10120362883007435, 0.08906778965798638]"
650,DevOps Engineer,"['Senior eCommerce Engineer', 'Remote - Release Project Manager - San Diego, CA or North Carolina', 'Senior Full Stack Software Engineer- Remote']","[245, 349, 374]","[0.24794326080141807, 0.20975450920712352, 0.18335322781885854]"
651,DevOps Engineer,"['Senior eCommerce Engineer', 'Systems Analyst - Appserver Admin', 'Remote Software Developer (Remote)']","[245, 472, 369]","[0.23779348606666176, 0.18896049258185163, 0.1783440975262031]"
652,DevOps Engineer,"['Web Developer', 'Web Developer', 'Project Manager']","[63, 67, 346]","[0.1035447096874625, 0.10120362883007435, 0.08906778965798638]"
653,DevOps Engineer,"['Senior eCommerce Engineer', 'Remote - Release Project Manager - San Diego, CA or North Carolina', 'Senior Full Stack Software Engineer- Remote']","[245, 349, 374]","[0.24794326080141807, 0.20975450920712352, 0.18335322781885854]"
654,Network Security Engineer,"['Network and Systems Administrator (On-Site ~ NOT REMOTE)', 'IT Systems Administrator', 'Network System Administrator']","[437, 703, 793]","[0.26006835343463053, 0.19880794434514806, 0.19299481975838864]"
655,Network Security Engineer,"['Sr. Software Engineer, Networking (Remote)', 'Network and Systems Administrator (On-Site ~ NOT REMOTE)', 'Network System Administrator']","[414, 437, 793]","[0.19544238004236095, 0.19101033753643673, 0.17800167290401717]"
656,Network Security Engineer,"['Network and Systems Administrator (On-Site ~ NOT REMOTE)', 'IT Systems Administrator', 'Network System Administrator']","[437, 703, 793]","[0.2536015862826402, 0.2276644286643058, 0.20851447206852408]"
657,Network Security Engineer,"['IT Systems Administrator', 'Data Management Analyst for Netsmart', 'Information Technology System Administrator']","[703, 468, 434]","[0.1870333170826627, 0.18236059912520228, 0.18097352365807104]"
658,Network Security Engineer,"['Network and Systems Administrator (On-Site ~ NOT REMOTE)', 'Systems Administrator', 'Systems Administrator']","[437, 559, 442]","[0.32840100796015953, 0.2395351473380261, 0.23812720132623497]"
659,Network Security Engineer,"['Network and Systems Administrator (On-Site ~ NOT REMOTE)', 'IT Systems Administrator', 'Network System Administrator']","[437, 703, 793]","[0.26006835343463053, 0.19880794434514806, 0.19299481975838864]"
660,Network Security Engineer,"['Sr. Software Engineer, Networking (Remote)', 'Network and Systems Administrator (On-Site ~ NOT REMOTE)', 'Network System Administrator']","[414, 437, 793]","[0.19544238004236095, 0.19101033753643673, 0.17800167290401717]"
661,Network Security Engineer,"['Network and Systems Administrator (On-Site ~ NOT REMOTE)', 'IT Systems Administrator', 'Network System Administrator']","[437, 703, 793]","[0.2536015862826402, 0.2276644286643058, 0.20851447206852408]"
662,Network Security Engineer,"['IT Systems Administrator', 'Data Management Analyst for Netsmart', 'Information Technology System Administrator']","[703, 468, 434]","[0.1870333170826627, 0.18236059912520228, 0.18097352365807104]"
663,Network Security Engineer,"['Network and Systems Administrator (On-Site ~ NOT REMOTE)', 'Systems Administrator', 'Systems Administrator']","[437, 559, 442]","[0.32840100796015953, 0.2395351473380261, 0.23812720132623497]"
664,Network Security Engineer,"['Network and Systems Administrator (On-Site ~ NOT REMOTE)', 'IT Systems Administrator', 'Network System Administrator']","[437, 703, 793]","[0.26006835343463053, 0.19880794434514806, 0.19299481975838864]"
665,Network Security Engineer,"['Sr. Software Engineer, Networking (Remote)', 'Network and Systems Administrator (On-Site ~ NOT REMOTE)', 'Network System Administrator']","[414, 437, 793]","[0.19544238004236095, 0.19101033753643673, 0.17800167290401717]"
666,Network Security Engineer,"['Network and Systems Administrator (On-Site ~ NOT REMOTE)', 'IT Systems Administrator', 'Network System Administrator']","[437, 703, 793]","[0.2536015862826402, 0.2276644286643058, 0.20851447206852408]"
667,Network Security Engineer,"['IT Systems Administrator', 'Data Management Analyst for Netsmart', 'Information Technology System Administrator']","[703, 468, 434]","[0.1870333170826627, 0.18236059912520228, 0.18097352365807104]"
668,Network Security Engineer,"['Network and Systems Administrator (On-Site ~ NOT REMOTE)', 'Systems Administrator', 'Systems Administrator']","[437, 559, 442]","[0.32840100796015953, 0.2395351473380261, 0.23812720132623497]"
669,Network Security Engineer,"['Network and Systems Administrator (On-Site ~ NOT REMOTE)', 'IT Systems Administrator', 'Network System Administrator']","[437, 703, 793]","[0.26006835343463053, 0.19880794434514806, 0.19299481975838864]"
670,Network Security Engineer,"['Sr. Software Engineer, Networking (Remote)', 'Network and Systems Administrator (On-Site ~ NOT REMOTE)', 'Network System Administrator']","[414, 437, 793]","[0.19544238004236095, 0.19101033753643673, 0.17800167290401717]"
671,Network Security Engineer,"['Network and Systems Administrator (On-Site ~ NOT REMOTE)', 'IT Systems Administrator', 'Network System Administrator']","[437, 703, 793]","[0.2536015862826402, 0.2276644286643058, 0.20851447206852408]"
672,Network Security Engineer,"['IT Systems Administrator', 'Data Management Analyst for Netsmart', 'Information Technology System Administrator']","[703, 468, 434]","[0.1870333170826627, 0.18236059912520228, 0.18097352365807104]"
673,Network Security Engineer,"['Network and Systems Administrator (On-Site ~ NOT REMOTE)', 'Systems Administrator', 'Systems Administrator']","[437, 559, 442]","[0.32840100796015953, 0.2395351473380261, 0.23812720132623497]"
674,Network Security Engineer,"['Network and Systems Administrator (On-Site ~ NOT REMOTE)', 'IT Systems Administrator', 'Network System Administrator']","[437, 703, 793]","[0.26006835343463053, 0.19880794434514806, 0.19299481975838864]"
675,Network Security Engineer,"['Sr. Software Engineer, Networking (Remote)', 'Network and Systems Administrator (On-Site ~ NOT REMOTE)', 'Network System Administrator']","[414, 437, 793]","[0.19544238004236095, 0.19101033753643673, 0.17800167290401717]"
676,Network Security Engineer,"['Network and Systems Administrator (On-Site ~ NOT REMOTE)', 'IT Systems Administrator', 'Network System Administrator']","[437, 703, 793]","[0.2536015862826402, 0.2276644286643058, 0.20851447206852408]"
677,Network Security Engineer,"['IT Systems Administrator', 'Data Management Analyst for Netsmart', 'Information Technology System Administrator']","[703, 468, 434]","[0.1870333170826627, 0.18236059912520228, 0.18097352365807104]"
678,Network Security Engineer,"['Network and Systems Administrator (On-Site ~ NOT REMOTE)', 'Systems Administrator', 'Systems Administrator']","[437, 559, 442]","[0.32840100796015953, 0.2395351473380261, 0.23812720132623497]"
679,PMO,"['Project Manager 100% Remote', ' Business Development Project Manager', 'Construction Project Manager- (Remote in Detroit, Cleveland, or...']","[239, 726, 411]","[0.31287936245690356, 0.289143152740821, 0.28461695810173854]"
680,PMO,"['Project Manager, Construction Manager (Remote), Project ...', ' Business Development Project Manager', 'Project Managers']","[409, 726, 725]","[0.23709787815098038, 0.23600263845902658, 0.2352994786190921]"
681,PMO,"['Sales Executive', 'Business Development Manager', ' Business Development Project Manager']","[54, 689, 726]","[0.22736071163728627, 0.209307788023339, 0.20695551119966432]"
682,PMO,"['Project Manager 100% Remote', ' Business Development Project Manager', 'Construction Project Manager- (Remote in Detroit, Cleveland, or...']","[239, 726, 411]","[0.31287936245690356, 0.289143152740821, 0.28461695810173854]"
683,PMO,"['Project Manager, Construction Manager (Remote), Project ...', ' Business Development Project Manager', 'Project Managers']","[409, 726, 725]","[0.23709787815098038, 0.23600263845902658, 0.2352994786190921]"
684,PMO,"['Sales Executive', 'Business Development Manager', ' Business Development Project Manager']","[54, 689, 726]","[0.22736071163728627, 0.209307788023339, 0.20695551119966432]"
685,PMO,"['Project Manager 100% Remote', ' Business Development Project Manager', 'Construction Project Manager- (Remote in Detroit, Cleveland, or...']","[239, 726, 411]","[0.31287936245690356, 0.289143152740821, 0.28461695810173854]"
